Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
\ensuremath{\tt OCV_{IPS}},3.584193823029776e-08,1.5915210247039795,optdigits
\ensuremath{\tt OCV_{DR}},3.584193823029776e-08,2.9390459060668945,optdigits
\textsc{Slope},3.877931204912286e-06,0.10126757621765137,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0012419386219346671,38.236576557159424,optdigits
IPS,3.848189359562175e-06,0.003201723098754883,page-blocks
DM,0.00029416239110331195,0.024478673934936523,page-blocks
DR,9.473625104040058e-06,0.004235982894897461,page-blocks
\ensuremath{\tt OCV_{IPS}},3.848189359562175e-06,0.2748899459838867,page-blocks
\ensuremath{\tt OCV_{DR}},3.848189359562175e-06,0.513566255569458,page-blocks
\textsc{Slope},9.473625104040058e-06,0.06741857528686523,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.00029416239110331195,12.06129765510559,page-blocks
IPS,6.830469098677917e-08,0.009294986724853516,pendigits
DM,0.0036863571333726913,0.021541833877563477,pendigits
DR,2.9846131963053202e-05,0.01335763931274414,pendigits
\ensuremath{\tt OCV_{IPS}},6.830469098677917e-08,0.7637054920196533,pendigits
\ensuremath{\tt OCV_{DR}},6.830469098677917e-08,1.202164649963379,pendigits
\textsc{Slope},2.9846131963053202e-05,0.08036255836486816,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0036863571333726913,15.189168691635132,pendigits
IPS,3.068863488469815e-07,0.005865335464477539,satimage
DM,0.0023521862258593157,0.013203859329223633,satimage
DR,2.0118485742687148e-05,0.009772062301635742,satimage
\ensuremath{\tt OCV_{IPS}},3.068863488469815e-07,0.5585484504699707,satimage
\ensuremath{\tt OCV_{DR}},3.068863488469815e-07,0.6912312507629395,satimage
\textsc{Slope},2.0118485742687148e-05,0.03928804397583008,satimage
\ensuremath{\tt PAS{\text -}IF},0.0023521862258593157,27.50207257270813,satimage
IPS,5.785548390066008e-06,0.001123666763305664,vehicle
DM,0.0055599717538942755,0.006067037582397461,vehicle
DR,0.0002120499334388471,0.0018231868743896484,vehicle
\ensuremath{\tt OCV_{IPS}},5.785548390066008e-06,0.16025638580322266,vehicle
\ensuremath{\tt OCV_{DR}},5.785548390066008e-06,0.3109700679779053,vehicle
\textsc{Slope},0.0002120499334388471,0.009535789489746094,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0055599717538942755,10.213016033172607,vehicle
IPS,1.142143881554365e-05,0.0019021034240722656,yeast
DM,3.391861755520891e-05,0.012215375900268555,yeast
DR,4.533940969399724e-05,0.0034132003784179688,yeast
\ensuremath{\tt OCV_{IPS}},1.142143881554365e-05,0.20240235328674316,yeast
\ensuremath{\tt OCV_{DR}},1.142143881554365e-05,0.4739980697631836,yeast
\textsc{Slope},3.391861755520891e-05,0.018012523651123047,yeast
\ensuremath{\tt PAS{\text -}IF},3.391861755520891e-05,16.825520038604736,yeast
IPS,2.50764312372819e-05,0.0005695819854736328,ecoli
DM,6.324605364703055e-07,0.0035839080810546875,ecoli
DR,1.4826353187429395e-05,0.001085042953491211,ecoli
\ensuremath{\tt OCV_{IPS}},2.50764312372819e-05,0.09761476516723633,ecoli
\ensuremath{\tt OCV_{DR}},2.50764312372819e-05,0.1781761646270752,ecoli
\textsc{Slope},6.324605364703055e-07,0.0056645870208740234,ecoli
\ensuremath{\tt PAS{\text -}IF},1.4826353187429395e-05,10.938467025756836,ecoli
IPS,0.00014376869819742347,0.000850677490234375,glass
DM,0.031088229797441216,0.007379055023193359,glass
DR,0.026967240942907332,0.0016536712646484375,glass
\ensuremath{\tt OCV_{IPS}},0.00014376869819742347,0.18698906898498535,glass
\ensuremath{\tt OCV_{DR}},0.00014376869819742347,0.34891533851623535,glass
\textsc{Slope},0.00014376869819742347,0.005594730377197266,glass
\ensuremath{\tt PAS{\text -}IF},0.00014376869819742347,10.743096113204956,glass
IPS,4.60928562379098e-09,0.03246116638183594,letter
DM,0.0010396480468789604,0.0635831356048584,letter
DR,7.93665836567117e-07,0.05212974548339844,letter
\ensuremath{\tt OCV_{IPS}},4.60928562379098e-09,3.0182089805603027,letter
\ensuremath{\tt OCV_{DR}},4.60928562379098e-09,4.896512031555176,letter
\textsc{Slope},7.93665836567117e-07,0.5512466430664062,letter
\ensuremath{\tt PAS{\text -}IF},0.0010396480468789604,40.318342447280884,letter
IPS,1.6418636122564064e-06,0.01341867446899414,optdigits
DM,0.000956323224087355,0.09755444526672363,optdigits
DR,6.664104868650401e-06,0.026917695999145508,optdigits
\ensuremath{\tt OCV_{IPS}},1.6418636122564064e-06,1.6243093013763428,optdigits
\ensuremath{\tt OCV_{DR}},1.6418636122564064e-06,2.7623801231384277,optdigits
\textsc{Slope},6.664104868650401e-06,0.13824772834777832,optdigits
\ensuremath{\tt PAS{\text -}IF},0.000956323224087355,36.82589077949524,optdigits
IPS,6.141333074873e-07,0.0012204647064208984,page-blocks
DM,0.00015773654760680846,0.0070760250091552734,page-blocks
DR,8.6528178987253e-06,0.0046939849853515625,page-blocks
\ensuremath{\tt OCV_{IPS}},6.141333074873e-07,0.2828028202056885,page-blocks
\ensuremath{\tt OCV_{DR}},6.141333074873e-07,0.689445972442627,page-blocks
\textsc{Slope},8.6528178987253e-06,0.0465085506439209,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.00015773654760680846,13.204844236373901,page-blocks
IPS,2.5005003094391733e-08,0.009130477905273438,pendigits
DM,0.003553824698916314,0.02120494842529297,pendigits
DR,1.4587769934893359e-05,0.013390541076660156,pendigits
\ensuremath{\tt OCV_{IPS}},2.5005003094391733e-08,0.7138833999633789,pendigits
\ensuremath{\tt OCV_{DR}},2.5005003094391733e-08,1.1656415462493896,pendigits
\textsc{Slope},1.4587769934893359e-05,0.08132696151733398,pendigits
\ensuremath{\tt PAS{\text -}IF},0.003553824698916314,18.795737504959106,pendigits
IPS,2.2825966370054044e-06,0.010119199752807617,satimage
DM,0.0028521673295328707,0.03237724304199219,satimage
DR,3.1560454856496655e-06,0.015967369079589844,satimage
\ensuremath{\tt OCV_{IPS}},2.2825966370054044e-06,0.598243236541748,satimage
\ensuremath{\tt OCV_{DR}},2.2825966370054044e-06,1.0326800346374512,satimage
\textsc{Slope},3.1560454856496655e-06,0.05856895446777344,satimage
\ensuremath{\tt PAS{\text -}IF},0.0028521673295328707,33.3147919178009,satimage
IPS,2.264624257993176e-05,0.0010492801666259766,vehicle
DM,0.0020236256751283107,0.005995988845825195,vehicle
DR,1.0504506972314237e-05,0.0017702579498291016,vehicle
\ensuremath{\tt OCV_{IPS}},2.264624257993176e-05,0.1579422950744629,vehicle
\ensuremath{\tt OCV_{DR}},2.264624257993176e-05,0.3078806400299072,vehicle
\textsc{Slope},1.0504506972314237e-05,0.009434700012207031,vehicle
\ensuremath{\tt PAS{\text -}IF},0.0020236256751283107,9.82106876373291,vehicle
IPS,5.404590992585407e-05,0.0018503665924072266,yeast
DM,6.5841675921686e-05,0.009746313095092773,yeast
DR,7.838087782530908e-05,0.0031294822692871094,yeast
\ensuremath{\tt OCV_{IPS}},5.404590992585407e-05,0.21979999542236328,yeast
\ensuremath{\tt OCV_{DR}},5.404590992585407e-05,0.5181429386138916,yeast
\textsc{Slope},6.5841675921686e-05,0.012347936630249023,yeast
\ensuremath{\tt PAS{\text -}IF},5.404590992585407e-05,16.455076932907104,yeast
IPS,0.00034649581858551317,0.0005979537963867188,ecoli
DM,7.225227987448117e-05,0.004312038421630859,ecoli
DR,8.380429681430195e-05,0.0011589527130126953,ecoli
\ensuremath{\tt OCV_{IPS}},0.00034649581858551317,0.07886576652526855,ecoli
\ensuremath{\tt OCV_{DR}},8.380429681430195e-05,0.21658778190612793,ecoli
\textsc{Slope},7.225227987448117e-05,0.006011009216308594,ecoli
\ensuremath{\tt PAS{\text -}IF},0.00034649581858551317,8.77685284614563,ecoli
IPS,0.00036990702046374094,0.0008020401000976562,glass
DM,0.0006707465509536904,0.0062351226806640625,glass
DR,0.0006813764623249707,0.0015320777893066406,glass
\ensuremath{\tt OCV_{IPS}},0.00036990702046374094,0.16408920288085938,glass
\ensuremath{\tt OCV_{DR}},0.00036990702046374094,0.27367496490478516,glass
\textsc{Slope},0.0006707465509536904,0.007939815521240234,glass
\ensuremath{\tt PAS{\text -}IF},0.00036990702046374094,8.392380475997925,glass
IPS,2.1462129042693324e-07,0.0420987606048584,letter
DM,0.0010851365269863222,0.08333897590637207,letter
DR,4.741142400032749e-06,0.04323887825012207,letter
\ensuremath{\tt OCV_{IPS}},2.1462129042693324e-07,2.5418624877929688,letter
\ensuremath{\tt OCV_{DR}},2.1462129042693324e-07,3.343933582305908,letter
\textsc{Slope},4.741142400032749e-06,0.2876594066619873,letter
\ensuremath{\tt PAS{\text -}IF},0.0010851365269863222,43.40833282470703,letter
IPS,2.0141888033700852e-07,0.0043599605560302734,optdigits
DM,0.00187414832092723,0.0767812728881836,optdigits
DR,8.577484490121351e-05,0.025293350219726562,optdigits
\ensuremath{\tt OCV_{IPS}},2.0141888033700852e-07,1.4222006797790527,optdigits
\ensuremath{\tt OCV_{DR}},8.577484490121351e-05,2.773247241973877,optdigits
\textsc{Slope},2.0141888033700852e-07,0.06269693374633789,optdigits
\ensuremath{\tt PAS{\text -}IF},0.00187414832092723,37.18183922767639,optdigits
IPS,1.250164497530417e-07,0.0012409687042236328,page-blocks
DM,0.00046325161598689124,0.007132768630981445,page-blocks
DR,9.48748461285272e-06,0.014447450637817383,page-blocks
\ensuremath{\tt OCV_{IPS}},1.250164497530417e-07,0.4820246696472168,page-blocks
\ensuremath{\tt OCV_{DR}},1.250164497530417e-07,0.7279751300811768,page-blocks
\textsc{Slope},9.48748461285272e-06,0.038012027740478516,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.00046325161598689124,9.681249380111694,page-blocks
IPS,6.754094658014575e-07,0.009147405624389648,pendigits
DM,0.0034065899094040367,0.021414756774902344,pendigits
DR,2.3751252665285676e-08,0.012893199920654297,pendigits
\ensuremath{\tt OCV_{IPS}},6.754094658014575e-07,0.7264242172241211,pendigits
\ensuremath{\tt OCV_{DR}},6.754094658014575e-07,1.3022732734680176,pendigits
\textsc{Slope},2.3751252665285676e-08,0.08011555671691895,pendigits
\ensuremath{\tt PAS{\text -}IF},0.0034065899094040367,14.172658205032349,pendigits
IPS,3.376650782270519e-06,0.004677534103393555,satimage
DM,0.004510857983226733,0.014112710952758789,satimage
DR,0.00010659260089559078,0.007380247116088867,satimage
\ensuremath{\tt OCV_{IPS}},3.376650782270519e-06,0.4919583797454834,satimage
\ensuremath{\tt OCV_{DR}},0.00010659260089559078,0.7182343006134033,satimage
\textsc{Slope},0.00010659260089559078,0.039031028747558594,satimage
\ensuremath{\tt PAS{\text -}IF},0.004510857983226733,25.48328185081482,satimage
IPS,3.633764878349496e-05,0.001135110855102539,vehicle
DM,0.004491210188776368,0.006016254425048828,vehicle
DR,0.00012286000658953813,0.0018019676208496094,vehicle
\ensuremath{\tt OCV_{IPS}},3.633764878349496e-05,0.16129589080810547,vehicle
\ensuremath{\tt OCV_{DR}},3.633764878349496e-05,0.3162965774536133,vehicle
\textsc{Slope},0.00012286000658953813,0.009874582290649414,vehicle
\ensuremath{\tt PAS{\text -}IF},0.004491210188776368,9.937175989151001,vehicle
IPS,5.357297708927974e-05,0.0018687248229980469,yeast
DM,2.64132438679745e-06,0.01107931137084961,yeast
DR,6.39775353229344e-08,0.0032203197479248047,yeast
\ensuremath{\tt OCV_{IPS}},6.39775353229344e-08,0.20817995071411133,yeast
\ensuremath{\tt OCV_{DR}},6.39775353229344e-08,0.46651601791381836,yeast
\textsc{Slope},2.64132438679745e-06,0.01690959930419922,yeast
\ensuremath{\tt PAS{\text -}IF},5.357297708927974e-05,18.14595937728882,yeast
IPS,3.194480035806655e-06,0.0009648799896240234,ecoli
DM,9.242147055404687e-10,0.00681757926940918,ecoli
DR,1.3212461787896045e-06,0.0017120838165283203,ecoli
\ensuremath{\tt OCV_{IPS}},3.194480035806655e-06,0.1547679901123047,ecoli
\ensuremath{\tt OCV_{DR}},3.194480035806655e-06,0.3349480628967285,ecoli
\textsc{Slope},9.242147055404687e-10,0.00921320915222168,ecoli
\ensuremath{\tt PAS{\text -}IF},3.194480035806655e-06,11.925467729568481,ecoli
IPS,5.042040176819481e-06,0.0008363723754882812,glass
DM,0.007441269486459533,0.006635189056396484,glass
DR,0.00637997225096389,0.0015709400177001953,glass
\ensuremath{\tt OCV_{IPS}},5.042040176819481e-06,0.15862298011779785,glass
\ensuremath{\tt OCV_{DR}},5.042040176819481e-06,0.31029343605041504,glass
\textsc{Slope},5.042040176819481e-06,0.005633115768432617,glass
\ensuremath{\tt PAS{\text -}IF},0.00637997225096389,7.947960376739502,glass
IPS,5.580786767541867e-07,0.03967928886413574,letter
DM,0.0011105055346991917,0.05126190185546875,letter
DR,1.630003528231301e-05,0.07917594909667969,letter
\ensuremath{\tt OCV_{IPS}},5.580786767541867e-07,3.0886270999908447,letter
\ensuremath{\tt OCV_{DR}},1.630003528231301e-05,4.699850559234619,letter
\textsc{Slope},1.630003528231301e-05,0.5585508346557617,letter
\ensuremath{\tt PAS{\text -}IF},0.0011105055346991917,42.58029842376709,letter
IPS,1.9969139605402409e-10,0.008508682250976562,optdigits
DM,0.0017976163701621426,0.07482242584228516,optdigits
DR,4.917033147275814e-05,0.02576160430908203,optdigits
\ensuremath{\tt OCV_{IPS}},1.9969139605402409e-10,1.7534072399139404,optdigits
\ensuremath{\tt OCV_{DR}},1.9969139605402409e-10,2.6452314853668213,optdigits
\textsc{Slope},4.917033147275814e-05,0.1262819766998291,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0017976163701621426,38.99349617958069,optdigits
IPS,5.530673157906506e-07,0.0012557506561279297,page-blocks
DM,0.0004091330176126224,0.007234811782836914,page-blocks
DR,3.140153446948669e-06,0.004790544509887695,page-blocks
\ensuremath{\tt OCV_{IPS}},5.530673157906506e-07,0.30723047256469727,page-blocks
\ensuremath{\tt OCV_{DR}},5.530673157906506e-07,0.5827922821044922,page-blocks
\textsc{Slope},3.140153446948669e-06,0.037224531173706055,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0004091330176126224,14.993531703948975,page-blocks
IPS,2.9274737761639687e-07,0.0092010498046875,pendigits
DM,0.003286373678042305,0.0213775634765625,pendigits
DR,1.7773754455001808e-07,0.013562202453613281,pendigits
\ensuremath{\tt OCV_{IPS}},2.9274737761639687e-07,0.7232635021209717,pendigits
\ensuremath{\tt OCV_{DR}},2.9274737761639687e-07,1.1825523376464844,pendigits
\textsc{Slope},1.7773754455001808e-07,0.0805051326751709,pendigits
\ensuremath{\tt PAS{\text -}IF},0.003286373678042305,21.793941259384155,pendigits
IPS,1.0460664067712936e-05,0.006631612777709961,satimage
DM,0.0034755244689499967,0.02104020118713379,satimage
DR,3.34886116522711e-06,0.011765003204345703,satimage
\ensuremath{\tt OCV_{IPS}},1.0460664067712936e-05,0.5809471607208252,satimage
\ensuremath{\tt OCV_{DR}},1.0460664067712936e-05,1.0361440181732178,satimage
\textsc{Slope},3.34886116522711e-06,0.05917716026306152,satimage
\ensuremath{\tt PAS{\text -}IF},0.0034755244689499967,30.634666442871094,satimage
IPS,3.5572701426201765e-06,0.0011091232299804688,vehicle
DM,0.006115349410172135,0.005730152130126953,vehicle
DR,2.353888310867476e-05,0.001794576644897461,vehicle
\ensuremath{\tt OCV_{IPS}},3.5572701426201765e-06,0.14897751808166504,vehicle
\ensuremath{\tt OCV_{DR}},3.5572701426201765e-06,0.32888174057006836,vehicle
\textsc{Slope},2.353888310867476e-05,0.009796857833862305,vehicle
\ensuremath{\tt PAS{\text -}IF},0.006115349410172135,8.815787315368652,vehicle
IPS,8.209877850318195e-07,0.0011930465698242188,yeast
DM,1.2402862369077518e-07,0.0071179866790771484,yeast
DR,2.990186230831967e-06,0.0021865367889404297,yeast
\ensuremath{\tt OCV_{IPS}},2.990186230831967e-06,0.1400744915008545,yeast
\ensuremath{\tt OCV_{DR}},2.990186230831967e-06,0.31665611267089844,yeast
\textsc{Slope},1.2402862369077518e-07,0.010923624038696289,yeast
\ensuremath{\tt PAS{\text -}IF},8.209877850318195e-07,13.794249773025513,yeast
IPS,2.529940381402068e-05,0.0008738040924072266,ecoli
DM,2.8887886895703782e-05,0.0064542293548583984,ecoli
DR,4.09854583269819e-05,0.0016622543334960938,ecoli
\ensuremath{\tt OCV_{IPS}},2.529940381402068e-05,0.13880419731140137,ecoli
\ensuremath{\tt OCV_{DR}},2.529940381402068e-05,0.2963833808898926,ecoli
\textsc{Slope},2.8887886895703782e-05,0.00880575180053711,ecoli
\ensuremath{\tt PAS{\text -}IF},2.529940381402068e-05,10.512050151824951,ecoli
IPS,0.00010381432030798812,0.0008025169372558594,glass
DM,0.00044247684352672977,0.007331371307373047,glass
DR,0.00028692465708997464,0.0016019344329833984,glass
\ensuremath{\tt OCV_{IPS}},0.00010381432030798812,0.17316341400146484,glass
\ensuremath{\tt OCV_{DR}},0.00010381432030798812,0.3367173671722412,glass
\textsc{Slope},0.00044247684352672977,0.008623361587524414,glass
\ensuremath{\tt PAS{\text -}IF},0.00010381432030798812,9.40739130973816,glass
IPS,2.3200523369348408e-07,0.02085113525390625,letter
DM,0.0010253096953778144,0.08954906463623047,letter
DR,2.8142908026865565e-08,0.08062577247619629,letter
\ensuremath{\tt OCV_{IPS}},2.3200523369348408e-07,2.2913625240325928,letter
\ensuremath{\tt OCV_{DR}},2.3200523369348408e-07,3.50364351272583,letter
\textsc{Slope},2.8142908026865565e-08,0.28989195823669434,letter
\ensuremath{\tt PAS{\text -}IF},0.0010253096953778144,59.62710404396057,letter
IPS,1.258179715426549e-06,0.008502721786499023,optdigits
DM,0.002054293935848902,0.0908501148223877,optdigits
DR,0.0001716771664139903,0.02536940574645996,optdigits
\ensuremath{\tt OCV_{IPS}},1.258179715426549e-06,1.3941574096679688,optdigits
\ensuremath{\tt OCV_{DR}},1.258179715426549e-06,2.748924493789673,optdigits
\textsc{Slope},1.258179715426549e-06,0.07320046424865723,optdigits
\ensuremath{\tt PAS{\text -}IF},0.002054293935848902,39.35505294799805,optdigits
IPS,2.2376848604596694e-06,0.0012331008911132812,page-blocks
DM,6.018826252076565e-05,0.0072743892669677734,page-blocks
DR,4.083395751170994e-05,0.004804849624633789,page-blocks
\ensuremath{\tt OCV_{IPS}},2.2376848604596694e-06,0.2975025177001953,page-blocks
\ensuremath{\tt OCV_{DR}},4.083395751170994e-05,0.4754610061645508,page-blocks
\textsc{Slope},4.083395751170994e-05,0.06632685661315918,page-blocks
\ensuremath{\tt PAS{\text -}IF},6.018826252076565e-05,15.894123554229736,page-blocks
IPS,9.198543498005093e-07,0.012778282165527344,pendigits
DM,0.003377846548399976,0.026555538177490234,pendigits
DR,1.3688817914159467e-07,0.01361846923828125,pendigits
\ensuremath{\tt OCV_{IPS}},9.198543498005093e-07,0.8085644245147705,pendigits
\ensuremath{\tt OCV_{DR}},9.198543498005093e-07,1.3270263671875,pendigits
\textsc{Slope},1.3688817914159467e-07,0.08106541633605957,pendigits
\ensuremath{\tt PAS{\text -}IF},0.003377846548399976,20.75214195251465,pendigits
IPS,6.131367328702558e-08,0.006855487823486328,satimage
DM,0.0027593251106585574,0.022010087966918945,satimage
DR,2.885596545586257e-06,0.011284112930297852,satimage
\ensuremath{\tt OCV_{IPS}},6.131367328702558e-08,0.5783755779266357,satimage
\ensuremath{\tt OCV_{DR}},6.131367328702558e-08,1.0191755294799805,satimage
\textsc{Slope},2.885596545586257e-06,0.06115126609802246,satimage
\ensuremath{\tt PAS{\text -}IF},0.0027593251106585574,34.032304525375366,satimage
IPS,7.705832625516831e-05,0.0010881423950195312,vehicle
DM,0.006160757400854282,0.006050825119018555,vehicle
DR,0.00028221125094164256,0.0017921924591064453,vehicle
\ensuremath{\tt OCV_{IPS}},7.705832625516831e-05,0.16203045845031738,vehicle
\ensuremath{\tt OCV_{DR}},7.705832625516831e-05,0.31655144691467285,vehicle
\textsc{Slope},0.00028221125094164256,0.009694814682006836,vehicle
\ensuremath{\tt PAS{\text -}IF},0.006160757400854282,10.835039615631104,vehicle
IPS,1.961391865358214e-06,0.0012013912200927734,yeast
DM,3.071166285454712e-06,0.00722956657409668,yeast
DR,5.583114442588683e-06,0.002217531204223633,yeast
\ensuremath{\tt OCV_{IPS}},5.583114442588683e-06,0.13210511207580566,yeast
\ensuremath{\tt OCV_{DR}},1.961391865358214e-06,0.3156769275665283,yeast
\textsc{Slope},3.071166285454712e-06,0.011277437210083008,yeast
\ensuremath{\tt PAS{\text -}IF},5.583114442588683e-06,15.867776870727539,yeast
IPS,0.00010186983437766773,0.0009446144104003906,ecoli
DM,0.00020937294002511774,0.007799625396728516,ecoli
DR,0.0002670545912413714,0.0018208026885986328,ecoli
\ensuremath{\tt OCV_{IPS}},0.00010186983437766773,0.1499166488647461,ecoli
\ensuremath{\tt OCV_{DR}},0.00020937294002511774,0.33505797386169434,ecoli
\textsc{Slope},0.00020937294002511774,0.009882211685180664,ecoli
\ensuremath{\tt PAS{\text -}IF},0.00010186983437766773,10.46201753616333,ecoli
IPS,6.153766699102834e-05,0.0008478164672851562,glass
DM,0.0004135079100837085,0.005393266677856445,glass
DR,0.0006848254500497443,0.001447916030883789,glass
\ensuremath{\tt OCV_{IPS}},6.153766699102834e-05,0.1625216007232666,glass
\ensuremath{\tt OCV_{DR}},0.0004135079100837085,0.25401878356933594,glass
\textsc{Slope},0.0004135079100837085,0.005864143371582031,glass
\ensuremath{\tt PAS{\text -}IF},6.153766699102834e-05,8.995823860168457,glass
IPS,3.5597063839245786e-07,0.03564023971557617,letter
DM,0.0009774401880278745,0.07739090919494629,letter
DR,5.4255368791715194e-08,0.09052538871765137,letter
\ensuremath{\tt OCV_{IPS}},3.5597063839245786e-07,2.321160078048706,letter
\ensuremath{\tt OCV_{DR}},3.5597063839245786e-07,3.197169542312622,letter
\textsc{Slope},5.4255368791715194e-08,0.2874314785003662,letter
\ensuremath{\tt PAS{\text -}IF},0.0009774401880278745,65.15799617767334,letter
IPS,2.8062635330755675e-06,0.009942770004272461,optdigits
DM,0.0014373694900603952,0.0725865364074707,optdigits
DR,5.607265589813836e-06,0.01935267448425293,optdigits
\ensuremath{\tt OCV_{IPS}},5.607265589813836e-06,1.114546537399292,optdigits
\ensuremath{\tt OCV_{DR}},2.8062635330755675e-06,2.6047322750091553,optdigits
\textsc{Slope},5.607265589813836e-06,0.14845538139343262,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0014373694900603952,40.009438276290894,optdigits
IPS,2.2013500512469886e-08,0.0012390613555908203,page-blocks
DM,0.0001725833071097996,0.007180213928222656,page-blocks
DR,1.1066506537293615e-05,0.013839244842529297,page-blocks
\ensuremath{\tt OCV_{IPS}},2.2013500512469886e-08,0.4017775058746338,page-blocks
\ensuremath{\tt OCV_{DR}},2.2013500512469886e-08,0.7597877979278564,page-blocks
\textsc{Slope},1.1066506537293615e-05,0.03715252876281738,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0001725833071097996,16.130428791046143,page-blocks
IPS,3.933945327630443e-07,0.009319782257080078,pendigits
DM,0.003295431016484844,0.021611928939819336,pendigits
DR,4.581798461746333e-06,0.013029813766479492,pendigits
\ensuremath{\tt OCV_{IPS}},3.933945327630443e-07,0.7210512161254883,pendigits
\ensuremath{\tt OCV_{DR}},3.933945327630443e-07,1.1661953926086426,pendigits
\textsc{Slope},4.581798461746333e-06,0.09196996688842773,pendigits
\ensuremath{\tt PAS{\text -}IF},0.003295431016484844,19.415772676467896,pendigits
IPS,1.1152525418588016e-05,0.009002923965454102,satimage
DM,0.003664841603781892,0.021349191665649414,satimage
DR,1.8045205765117595e-05,0.011170387268066406,satimage
\ensuremath{\tt OCV_{IPS}},1.1152525418588016e-05,0.5894227027893066,satimage
\ensuremath{\tt OCV_{DR}},1.1152525418588016e-05,1.106421709060669,satimage
\textsc{Slope},1.8045205765117595e-05,0.08969998359680176,satimage
\ensuremath{\tt PAS{\text -}IF},0.003664841603781892,29.346688747406006,satimage
IPS,0.0001642330013474586,0.0010952949523925781,vehicle
DM,0.002265207820574565,0.005953788757324219,vehicle
DR,4.284481808945142e-05,0.0017819404602050781,vehicle
\ensuremath{\tt OCV_{IPS}},0.0001642330013474586,0.15713095664978027,vehicle
\ensuremath{\tt OCV_{DR}},4.284481808945142e-05,0.3084862232208252,vehicle
\textsc{Slope},0.002265207820574565,0.009181499481201172,vehicle
\ensuremath{\tt PAS{\text -}IF},0.002265207820574565,11.546353101730347,vehicle
IPS,3.2797657661684135e-06,0.0019488334655761719,yeast
DM,5.087506772480354e-06,0.03198599815368652,yeast
DR,1.337914805616822e-05,0.0033833980560302734,yeast
\ensuremath{\tt OCV_{IPS}},1.337914805616822e-05,0.3246023654937744,yeast
\ensuremath{\tt OCV_{DR}},3.2797657661684135e-06,0.5201241970062256,yeast
\textsc{Slope},5.087506772480354e-06,0.01855778694152832,yeast
\ensuremath{\tt PAS{\text -}IF},3.2797657661684135e-06,15.349721431732178,yeast
IPS,7.841810006324101e-06,0.0006124973297119141,ecoli
DM,2.588862169569636e-05,0.005280256271362305,ecoli
DR,3.5736464767475636e-05,0.0012955665588378906,ecoli
\ensuremath{\tt OCV_{IPS}},7.841810006324101e-06,0.0915837287902832,ecoli
\ensuremath{\tt OCV_{DR}},7.841810006324101e-06,0.20321106910705566,ecoli
\textsc{Slope},2.588862169569636e-05,0.006443023681640625,ecoli
\ensuremath{\tt PAS{\text -}IF},3.5736464767475636e-05,7.6275928020477295,ecoli
IPS,3.5116817863357714e-05,0.0006356239318847656,glass
DM,2.1420077505224825e-05,0.0043833255767822266,glass
DR,5.526245995712358e-05,0.001028299331665039,glass
\ensuremath{\tt OCV_{IPS}},3.5116817863357714e-05,0.10956859588623047,glass
\ensuremath{\tt OCV_{DR}},3.5116817863357714e-05,0.21736884117126465,glass
\textsc{Slope},2.1420077505224825e-05,0.005608558654785156,glass
\ensuremath{\tt PAS{\text -}IF},3.5116817863357714e-05,6.388647794723511,glass
IPS,3.547603572807065e-08,0.03941917419433594,letter
DM,0.0010904952905812645,0.09181404113769531,letter
DR,1.44836188805286e-06,0.09740781784057617,letter
\ensuremath{\tt OCV_{IPS}},3.547603572807065e-08,2.3829755783081055,letter
\ensuremath{\tt OCV_{DR}},3.547603572807065e-08,3.2549264430999756,letter
\textsc{Slope},1.44836188805286e-06,0.30338430404663086,letter
\ensuremath{\tt PAS{\text -}IF},0.0010904952905812645,48.377103328704834,letter
IPS,1.174818685942374e-07,0.012590169906616211,optdigits
DM,0.0017401828352352766,0.130232572555542,optdigits
DR,2.2151990996282822e-05,0.020773649215698242,optdigits
\ensuremath{\tt OCV_{IPS}},1.174818685942374e-07,1.467444658279419,optdigits
\ensuremath{\tt OCV_{DR}},1.174818685942374e-07,2.813944101333618,optdigits
\textsc{Slope},2.2151990996282822e-05,0.1091458797454834,optdigits
\ensuremath{\tt PAS{\text -}IF},0.0017401828352352766,36.47110629081726,optdigits
IPS,1.1382405153003521e-07,0.001241922378540039,page-blocks
DM,0.0002241453031590241,0.0072174072265625,page-blocks
DR,1.2438054134400058e-06,0.004779338836669922,page-blocks
\ensuremath{\tt OCV_{IPS}},1.1382405153003521e-07,0.31612634658813477,page-blocks
\ensuremath{\tt OCV_{DR}},1.1382405153003521e-07,0.526437520980835,page-blocks
\textsc{Slope},1.2438054134400058e-06,0.02692723274230957,page-blocks
\ensuremath{\tt PAS{\text -}IF},1.1382405153003521e-07,9.778833627700806,page-blocks
IPS,1.1501545530934323e-08,0.00922846794128418,pendigits
DM,0.004802306607105082,0.02143692970275879,pendigits
DR,0.00011764524853128587,0.012972116470336914,pendigits
