Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
\textsc{Slope},0.0001240347964662713,0.17600035667419434,letter
\ensuremath{\tt PAS{\text -}IF},0.14820996423762545,118.80893087387085,letter
IPS,0.0029133166154491985,0.0029997825622558594,optdigits
DM,0.016128967760278196,0.016896486282348633,optdigits
DR,0.0003152524836679433,0.010999202728271484,optdigits
\ensuremath{\tt OCV_{IPS}},0.0029133166154491985,0.22800111770629883,optdigits
\ensuremath{\tt OCV_{DR}},0.0003152524836679433,0.5930001735687256,optdigits
\textsc{Slope},0.0003152524836679433,0.06100034713745117,optdigits
\ensuremath{\tt PAS{\text -}IF},0.016128967760278196,34.40869212150574,optdigits
IPS,0.0014431621404624691,0.0009999275207519531,page-blocks
DM,0.0009671480358422504,0.00500035285949707,page-blocks
DR,5.462016318832163e-06,0.0029299259185791016,page-blocks
\ensuremath{\tt OCV_{IPS}},0.0014431621404624691,0.10340690612792969,page-blocks
\ensuremath{\tt OCV_{DR}},5.462016318832163e-06,0.2169492244720459,page-blocks
\textsc{Slope},5.462016318832163e-06,0.01399993896484375,page-blocks
\ensuremath{\tt PAS{\text -}IF},0.0009671480358422504,32.87813711166382,page-blocks
IPS,0.0001225671398889811,0.004000425338745117,pendigits
DM,0.045605705292399205,0.010000467300415039,pendigits
DR,6.564395661953288e-05,0.0060007572174072266,pendigits
\ensuremath{\tt OCV_{IPS}},0.0001225671398889811,0.25099825859069824,pendigits
\ensuremath{\tt OCV_{DR}},6.564395661953288e-05,0.4940187931060791,pendigits
\textsc{Slope},6.564395661953288e-05,0.03500008583068848,pendigits
\ensuremath{\tt PAS{\text -}IF},0.045605705292399205,42.93360424041748,pendigits
IPS,0.00042455665853515477,0.001999378204345703,satimage
DM,0.018502910575224938,0.008999824523925781,satimage
DR,0.0001723023181009493,0.0050008296966552734,satimage
\ensuremath{\tt OCV_{IPS}},0.0001723023181009493,0.17499947547912598,satimage
\ensuremath{\tt OCV_{DR}},0.0001723023181009493,0.3560001850128174,satimage
\textsc{Slope},0.0001723023181009493,0.02399897575378418,satimage
\ensuremath{\tt PAS{\text -}IF},0.018502910575224938,24.241742610931396,satimage
IPS,1.0141738733001559e-05,0.0,vehicle
DM,0.0025634274522966993,0.003000020980834961,vehicle
DR,0.0003453491701583771,0.0010013580322265625,vehicle
\ensuremath{\tt OCV_{IPS}},1.0141738733001559e-05,0.06399869918823242,vehicle
\ensuremath{\tt OCV_{DR}},0.0003453491701583771,0.1408367156982422,vehicle
\textsc{Slope},0.0025634274522966993,0.003999948501586914,vehicle
